80,0
12	241.35,237.8,249.3	77.30,76.2,79.8	3123.00,3122,3125	300
13	49.65,45.3,194.9	15.34,14,61.9	3238.60,3149,3240	10000
14	226.24,129,269	72.29,40.4,86.9	3131.06,3096,3195	3850
15	233.19,218.4,272	74.60,69.7,87.3	3126.76,3114,3135	1050
16	238.78,236.1,240.3	76.50,75.6,77	3122.40,3121,3124	250
17	49.89,38.5,272.5	15.43,11.9,87.8	3238.38,3104,3240	10000
18	226.04,94.7,274.7	72.22,29.5,87.9	3131.28,3119,3213	3900
19	234.92,216.4,263.2	75.10,69,84.6	3128.70,3112,3137	1000
20	234.98,222.5,238.9	75.20,71,76.5	3125.50,3123,3134	300
21	49.66,45.6,194.3	15.35,14.1,61.7	3238.59,3150,3240	10000
80,10
4	227.42,157.4,260.6	72.72,49.5,83.6	3128.43,3110,3180	3850
5	233.15,219.1,259.9	74.63,69.9,83.6	3125.15,3106,3135	1000
6	237.32,227.7,241.8	76.02,72.8,77.5	3122.67,3120,3129	300
7	48.98,48.2,127.8	15.15,14.9,40.2	3238.64,3180,3240	10000
8	227.08,176,242.1	72.61,55.6,78	3128.46,3105,3166	3800
9	231.53,217.8,267.4	74.05,69.5,86	3127.71,3110,3135	1050
10	236.52,231.9,239.5	75.76,74.2,76.7	3122.80,3121,3126	250
11	49.61,41.7,257.8	15.35,12.9,82.8	3238.27,3114,3239	10000
12	225.04,67.2,243.2	71.95,20.8,78	3129.83,3115,3231	3850
13	229.44,218.9,254.7	73.39,69.9,81.7	3127.19,3115,3136	1050
14	236.58,235.7,239.4	75.78,75.5,76.7	3123.00,3122,3124	250
15	49.45,46.5,227.9	15.30,14.4,72.7	3238.37,3136,3240	10000
16	226.53,144.7,246.7	72.44,45.5,79.4	3128.64,3108,3181	3800
17	236.11,220.4,261.3	75.58,70.4,84.4	3125.05,3096,3134	1050
18	237.87,236.6,238.8	76.20,75.8,76.5	3122.17,3121,3123	300
19	48.88,45.3,112.5	15.11,14,35.3	3238.74,3188,3241	10000
20	227.45,214.9,245.6	72.74,68.5,79.1	3127.78,3106,3138	3850
21	232.17,218.9,257.8	74.29,69.9,82.5	3125.95,3110,3135	1000
22	234.88,227.1,237.2	75.22,72.6,76	3123.50,3122,3129	300
23	48.89,48.2,113.5	15.12,14.9,35.4	3238.78,3208,3241	10000
80,15
3	226.67,193.2,252.2	72.72,61.5,81.6	3118.07,3091,3142	3800
4	240.02,219.2,292.1	77.23,70.2,93.8	3108.52,3086,3123	1050
5	239.68,236.2,244	77.06,75.9,78.4	3111.00,3109,3113	250
6	49.74,48.5,237.4	15.40,15,76.3	3235.54,3112,3239	10000
7	224.35,49.1,253.8	71.96,15.2,81.9	3120.18,3100,3236	3900
8	234.47,216.6,264.9	75.40,69.4,85.1	3110.85,3089,3122	1000
9	233.95,223.8,238.3	75.17,71.8,76.6	3113.00,3111,3118	300
10	49.96,46.5,283.6	15.48,14.4,91.9	3235.34,3087,3239	10000
11	225.88,97.7,271.3	72.47,30.5,88.6	3118.74,3063,3204	3850
12	243.51,218.7,303.1	78.41,70,98.1	3107.05,3082,3125	1050
13	237.48,234.7,240	76.33,75.4,77.2	3111.83,3109,3114	300
14	49.29,45.5,136.2	15.26,14.1,43	3235.74,3169,3238	10000
15	227.96,214.9,305.1	73.14,68.7,98.4	3118.00,3096,3129	3850
16	244.04,218.7,289.1	78.57,70,93.7	3107.60,3062,3125	1000
17	237.33,236.6,237.6	76.30,76.1,76.4	3111.33,3110,3113	300
18	49.56,45.6,205.6	15.34,14.1,65.7	3235.61,3130,3239	10000
19	224.78,97.4,247.7	72.09,30.4,80	3119.52,3096,3205	3850
20	241.67,221.2,324.8	77.72,70.9,105.6	3110.60,3076,3125	1000
21	237.25,235.7,243.3	76.28,75.7,78.5	3110.67,3100,3114	300
22	49.98,48.5,288.8	15.48,15,93.6	3235.45,3086,3239	10000
80,20
13	225.08,96.7,243.5	72.37,30.2,78.5	3112.15,3090,3202	3900
14	247.64,218,299.7	80.02,69.9,96.7	3096.20,3054,3120	1000
15	234.57,227,237.8	75.45,72.9,76.5	3109.50,3108,3114	300
16	49.07,38.8,156.4	15.18,12,49.5	3235.22,3161,3238	10000
17	227.92,144,277.2	73.21,45.4,89.3	3114.62,3083,3172	3850
18	245.49,220.6,289.7	79.20,70.8,93.3	3100.29,3070,3119	1050
19	235.72,235,237.5	75.85,75.6,76.5	3108.33,3105,3110	300
20	49.86,48.2,300.6	15.45,14.9,98.5	3234.78,3052,3238	10000
21	225.48,85.1,289.9	72.39,26.5,93.2	3116.76,3102,3215	3900
22	248.73,220.1,291.4	80.32,70.7,94.5	3098.05,3057,3118	1050
23	236.77,231.6,239.7	76.18,74.5,77.2	3108.67,3106,3110	300
24	49.10,44,164.6	15.19,13.6,52.2	3235.37,3154,3238	10000
25	225.82,144.5,272	72.53,45.6,88	3115.15,3076,3171	3900
26	248.75,218.3,291	80.32,70,93.8	3098.25,3066,3119	1000
27	233.72,227.7,235.8	75.17,73.1,75.9	3110.17,3108,3116	300
28	49.65,45.6,267.5	15.37,14.1,86.1	3235.04,3107,3239	10000
29	227.71,56.2,309.5	73.19,17.4,101.7	3113.92,3044,3235	3900
30	251.50,217.3,315.2	81.33,69.6,102.9	3094.71,3052,3123	1050
31	236.65,232.6,240.5	76.18,74.8,77.5	3107.17,3104,3110	300
32	49.34,48.2,210	15.27,14.9,67.3	3234.90,3121,3237	10000
160,0
2	226.30,148.7,243.7	73.10,47.2,79	3096.82,3085,3152	3950
3	225.94,218.3,245.4	72.95,70.4,79.4	3097.75,3089,3103	1000
4	238.26,224.4,241.5	77.17,72.4,78.3	3088.14,3085,3100	350
5	51.83,40.8,206.5	16.14,12.7,66.4	3214.46,3110,3216	10000
6	225.81,148.6,244	72.95,47.2,79.1	3096.77,3084,3150	3900
7	225.31,196.6,240.4	72.78,63.4,77.6	3096.65,3082,3104	1000
8	239.49,230.5,242.9	77.60,74.5,78.8	3086.86,3083,3095	350
9	51.67,50.4,156.4	16.09,15.7,49.7	3214.55,3147,3216	10000
10	226.96,178.1,244.2	73.32,56.8,79.2	3096.58,3084,3137	3900
11	226.01,217.5,244.5	72.96,70.1,79	3098.57,3086,3104	1050
12	241.40,240.2,242.4	78.25,77.8,78.6	3085.83,3084,3088	300
13	51.79,45.9,196.9	16.13,14.3,63.1	3214.51,3121,3216	10000
14	226.21,131.3,244.8	73.06,41.3,79.4	3097.84,3083,3181	3950
15	226.27,209.7,241.9	73.03,67.6,78.4	3099.10,3086,3110	1000
16	239.11,234.5,242.7	77.46,75.9,78.7	3087.71,3085,3090	350
17	51.16,50.7,64	15.92,15.8,20	3214.93,3203,3216	10000
18	228.26,215.3,254.1	73.75,69.3,82.5	3096.19,3081,3107	3900
19	223.56,212.3,232.5	72.16,68.4,75.3	3099.20,3087,3105	1000
20	239.04,225.2,244.1	77.41,72.7,79.1	3088.29,3086,3098	350
21	51.45,48.5,110.2	16.01,15.1,34.7	3214.82,3177,3216	10000
160,5
4	225.05,146.5,243.2	73.19,46.7,79.5	3076.27,3052,3138	3900
5	225.35,220.4,246.7	73.32,71.7,81.1	3074.38,3043,3081	1050
6	237.50,228.7,240.4	77.57,74.8,78.5	3062.50,3058,3065	300
7	51.69,39.5,208.8	16.13,12.3,67.7	3210.73,3085,3213	10000
8	224.58,126.4,243.2	73.04,40,79.5	3076.19,3060,3162	3950
9	225.29,216.6,242.9	73.24,70.3,79	3076.70,3066,3086	1000
10	237.82,232.8,240.2	77.62,75.9,78.4	3064.67,3063,3068	300
11	51.73,41.3,211.9	16.14,12.9,68.8	3210.85,3081,3214	10000
12	224.71,148.5,250.1	73.09,47.3,82.2	3075.83,3043,3141	3900
13	245.02,221,285.7	80.21,71.8,94.2	3056.86,3008,3078	1050
14	239.62,238.3,241.5	78.25,77.8,78.9	3062.33,3061,3063	300
15	51.77,40.7,210.4	16.15,12.8,68.1	3210.69,3091,3214	10000
16	224.81,112.3,243.5	73.13,35.4,79.7	3076.05,3056,3174	3900
17	227.65,218.1,241.9	74.12,70.8,78.8	3072.15,3054,3082	1000
18	237.20,220.5,242.9	77.41,71.6,79.4	3064.86,3060,3081	350
19	51.53,43.6,162.8	16.07,13.6,52	3211.03,3132,3213	10000
20	225.45,168.8,247.1	73.32,54,80.8	3076.10,3059,3127	3950
21	225.45,215.5,248.2	73.31,69.9,81.3	3076.05,3053,3085	1000
22	237.98,231.7,241.2	77.68,75.5,78.8	3064.17,3062,3069	300
23	52.01,42.6,255.8	16.24,13.3,84	3210.70,3046,3214	10000
160,10
4	225.53,99.1,254	73.17,31.2,82.7	3084.18,3051,3177	3900
5	229.88,218.8,242	74.69,70.8,78.7	3078.81,3058,3091	1050
6	240.63,238.5,243	78.33,77.6,79.2	3072.50,3069,3075	300
7	51.70,49.4,165.9	16.12,15.4,52.8	3211.80,3143,3215	10000
8	226.75,152.7,248.7	73.55,48.6,81.1	3084.40,3059,3143	3900
9	232.87,218,259.6	75.60,70.7,84.4	3081.10,3058,3091	1050
10	239.43,238.2,243.2	77.92,77.5,79.2	3073.50,3071,3075	300
11	52.16,47.2,273.5	16.28,14.7,89.7	3211.57,3050,3215	10000
12	225.52,99.1,268.3	73.15,31.2,87.7	3084.90,3060,3179	3950
13	232.55,218.7,256.4	75.60,70.8,83.5	3076.95,3059,3090	1000
14	237.34,228.6,241.9	77.19,74.2,78.7	3075.71,3074,3082	350
15	51.19,39.8,106	15.96,12.4,33.4	3212.05,3176,3215	10000
16	227.77,194.5,264.4	73.88,62.6,86.4	3084.08,3061,3108	3900
17	233.22,214.9,263.9	75.83,70.1,86.5	3076.29,3051,3091	1050
18	242.38,240,244	78.92,78.1,79.5	3072.00,3070,3074	300
19	52.00,47.2,237.6	16.22,14.7,77.3	3211.80,3074,3215	10000
20	226.00,81.2,254.2	73.31,25.4,82.8	3084.95,3066,3198	3950
21	235.07,217.2,266	76.44,70.3,86.3	3076.35,3038,3091	1000
22	240.07,233.8,242.9	78.10,75.8,79.1	3074.71,3072,3085	350
23	51.89,44,224.4	16.19,13.7,72.8	3211.82,3083,3215	10000
160,15
3	224.24,170,246.8	73.32,54.7,80.5	3059.78,3037,3109	3900
4	237.16,217.6,285	77.82,71,94.4	3048.65,3010,3065	1000
5	241.07,237.2,254.5	79.07,77.8,83.3	3049.67,3047,3056	300
6	51.34,39.8,237.9	16.12,12.5,78	3190.04,3050,3192	10000
7	224.21,52.2,270.1	73.32,16.4,88.5	3060.54,3043,3187	3900
8	241.38,220.3,307.9	79.29,72,103.7	3046.35,2970,3064	1000
9	237.59,233.8,239.4	77.97,76.8,78.5	3047.57,3045,3050	350
10	50.97,50,149.9	15.99,15.7,48	3189.93,3123,3191	10000
11	224.47,211.1,263.9	73.47,68.8,88	3056.49,2999,3069	3900
12	240.62,215.6,275.6	78.99,70.4,90.9	3047.70,3017,3069	1000
13	233.80,224.9,235.9	76.68,73.6,77.4	3049.50,3047,3056	300
14	51.17,45.5,207	16.08,14.3,67.6	3187.39,3063,3190	10000
15	223.70,98.6,270	73.23,31.3,89.3	3056.72,3024,3153	3900
16	239.71,213.3,292.2	78.89,69.6,98.3	3040.75,2973,3065	1000
17	233.20,226,236.6	76.53,74,77.7	3047.83,3046,3055	300
18	51.14,50,195.9	16.07,15.7,63.8	3187.13,3072,3190	10000
19	223.24,98.6,263.7	73.07,31.3,87.6	3057.21,3011,3153	3900
20	242.50,218.3,282.4	79.72,71.3,93.4	3043.60,3019,3062	1000
21	235.40,220.6,239.4	77.23,72.1,78.6	3049.14,3047,3060	350
22	51.00,50,143.2	16.01,15.7,46.1	3189.07,3108,3191	10000
160,20
2	219.65,135.7,256.5	73.30,43.7,86.2	2998.63,2952,3107	3900
3	239.13,218.4,267.1	80.43,73.1,89.8	2974.33,2913,3001	1050
4	230.85,229.7,233	77.32,76.9,78.1	2986.33,2984,2989	300
5	51.25,40.9,239.2	16.06,12.8,80.8	3197.73,2961,3200	10000
6	219.76,137.2,263.3	73.30,44.2,92	3000.47,2862,3106	3900
7	243.54,221.2,271.8	82.19,73.9,91.8	2964.65,2908,2995	1000
8	231.57,229.8,233.6	77.57,76.9,78.3	2986.00,2980,2990	300
9	51.26,38.6,248.1	16.06,12.1,83.4	3197.81,2976,3200	10000
10	219.60,143.8,252.8	73.21,46.5,86.2	3001.77,2933,3093	3900
11	234.70,218.2,250.4	78.66,72.8,85.2	2984.90,2939,3009	1000
12	231.18,222.5,234.9	77.22,74,78.6	2994.67,2989,3007	300
13	51.39,47,258.9	16.11,14.7,89	3198.37,2910,3203	10000
14	219.86,97.9,258	73.11,31.1,85.8	3009.55,2979,3148	3850
15	236.64,209.3,279.6	79.30,69.2,94.7	2986.71,2907,3025	1050
16	230.82,226.8,232.1	77.03,75.5,77.5	2997.00,2993,3004	300
17	51.20,50.2,207.6	16.03,15.7,69.5	3200.59,2988,3203	10000
18	221.49,144.4,260.9	73.56,46.6,89.5	3013.14,2916,3100	3900
19	248.08,213.7,290.7	83.34,70.7,98.5	2979.45,2895,3024	1000
20	236.58,231.3,256.9	78.77,77,85.4	3004.17,3001,3009	300
21	51.37,49.9,253.1	16.09,15.6,85.6	3201.53,2957,3204	10000
122,55
