"count","pow","lineColor"
"28850","219.9","#AF550B"
"28900","219.9","#AF550B"
"28950","220.2","#AF550B"
"29000","219.3","#AF550B"
"29050","221.2","#AF550B"
"29100","232.1","#AF550B"
"29150","243.6","#AF550B"
"29200","242.8","#AF550B"
"29250","243.1","#AF550B"
"29300","243.1","#AF550B"
"29350","243.8","#AF550B"
"29400","244.4","#AF550B"
"29450","243.5","#AF550B"
"29500","243.6","#AF550B"
"29550","244.6","#AF550B"
"29600","241.7","#AF550B"
"29650","244.6","#AF550B"
"29700","243.4","#AF550B"
"29750","244.1","#AF550B"
"29800","243.7","#AF550B"
"29850","243.7","#AF550B"
"29900","244","#AF550B"
"29950","242.8","#AF550B"
"30000","248.8","#AF550B"
"30050","247.3","#AF550B"
"30100","245.2","#AF550B"
"30150","257.3","#AF550B"
"30200","213.7","#AF550B"
"30250","229.2","#098C09"
"30300","230.2","#098C09"
"30350","224.8","#098C09"
"30400","226.7","#098C09"
"30450","231.2","#098C09"
"30500","228.8","#098C09"
"30550","228.3","#098C09"
"30600","254.1","#098C09"
"30650","225.9","#098C09"
"30700","231.3","#098C09"
"30750","222.4","#098C09"
"30800","223.3","#098C09"
"30850","225.6","#098C09"
"30900","223.6","#098C09"
"30950","222.9","#098C09"
"31000","224.4","#098C09"
"31050","226.5","#098C09"
"31100","224.5","#098C09"
"31150","227.5","#098C09"
"31200","235.5","#098C09"
"31250","233.9","#AF0B0B"
"31300","249.7","#AF0B0B"
"31350","245.2","#AF0B0B"
"31400","246.8","#AF0B0B"
"31450","247.3","#AF0B0B"
"31500","246.4","#AF0B0B"
"31550","164","#076969"
"31600","52.2","#076969"
"31650","52.2","#076969"
"31700","52.2","#076969"
"31750","52.2","#076969"
"31800","52.2","#076969"
"31850","52.2","#076969"
"31900","51.8","#076969"
"31950","52.2","#076969"
"32000","52.2","#076969"
"32050","52.2","#076969"
"32100","51.9","#076969"
"32150","51.8","#076969"
"32200","51.9","#076969"
"32250","52.2","#076969"
"32300","52.2","#076969"
"32350","52.2","#076969"
"32400","51.9","#076969"
"32450","51.9","#076969"
"32500","51.9","#076969"
"32550","51.8","#076969"
"32600","52.2","#076969"
"32650","49.9","#076969"
"32700","51.9","#076969"
"32750","52.2","#076969"
"32800","51.8","#076969"
"32850","51.8","#076969"
"32900","51.9","#076969"
"32950","51.8","#076969"
"33000","52.2","#076969"
"33050","51.9","#076969"
"33100","51.9","#076969"
"33150","52.2","#076969"
"33200","51.9","#076969"
"33250","52.2","#076969"
"33300","51.9","#076969"
"33350","51.8","#076969"
"33400","51.8","#076969"
"33450","52.2","#076969"
"33500","51.9","#076969"
"33550","51.8","#076969"
"33600","52.2","#076969"
"33650","51.9","#076969"
"33700","51.8","#076969"
"33750","52.2","#076969"
"33800","52.2","#076969"
"33850","52.2","#076969"
"33900","51.9","#076969"
"33950","51.9","#076969"
"34000","52.2","#076969"
"34050","52.2","#076969"
"34100","51.9","#076969"
"34150","51.8","#076969"
"34200","51.9","#076969"
"34250","51.9","#076969"
"34300","51.8","#076969"
"34350","51.9","#076969"
"34400","51.9","#076969"
"34450","52.2","#076969"
"34500","51.8","#076969"
"34550","51.9","#076969"
"34600","51.9","#076969"
"34650","51.8","#076969"
"34700","51.9","#076969"
"34750","52.2","#076969"
"34800","51.9","#076969"
"34850","52.2","#076969"
"34900","52.2","#076969"
"34950","51.5","#076969"
"35000","51.8","#076969"
"35050","51.9","#076969"
"35100","51.5","#076969"
"35150","52.2","#076969"
"35200","51.8","#076969"
"35250","52.5","#076969"
"35300","51.5","#076969"
"35350","51.9","#076969"
"35400","51.8","#076969"
"35450","51.9","#076969"
"35500","51.8","#076969"
"35550","51.8","#076969"
"35600","51.8","#076969"
"35650","52.2","#076969"
"35700","51.9","#076969"
"35750","51.9","#076969"
"35800","51.9","#076969"
"35850","51.8","#076969"
"35900","51.8","#076969"
"35950","51.9","#076969"
"36000","51.8","#076969"
"36050","51.8","#076969"
"36100","51.8","#076969"
"36150","51.9","#076969"
"36200","51.8","#076969"
"36250","51.8","#076969"
"36300","51.8","#076969"
"36350","51.5","#076969"
"36400","51.8","#076969"
"36450","51.8","#076969"
"36500","51.9","#076969"
"36550","51.5","#076969"
"36600","51.5","#076969"
"36650","51.9","#076969"
"36700","51.9","#076969"
"36750","51.9","#076969"
"36800","51.8","#076969"
"36850","51.9","#076969"
"36900","51.9","#076969"
"36950","51.5","#076969"
"37000","52.2","#076969"
"37050","51.8","#076969"
"37100","51.8","#076969"
"37150","51.8","#076969"
"37200","52.2","#076969"
"37250","51.9","#076969"
"37300","51.9","#076969"
"37350","51.8","#076969"
"37400","51.8","#076969"
"37450","51.8","#076969"
"37500","51.9","#076969"
"37550","51.9","#076969"
"37600","52.2","#076969"
"37650","51.8","#076969"
"37700","52.2","#076969"
"37750","51.8","#076969"
"37800","51.9","#076969"
"37850","51.8","#076969"
"37900","51.9","#076969"
"37950","51.9","#076969"
"38000","51.9","#076969"
"38050","51.8","#076969"
"38100","51.9","#076969"
"38150","51.9","#076969"
"38200","51.9","#076969"
"38250","51.9","#076969"
"38300","52.2","#076969"
"38350","51.8","#076969"
"38400","51.8","#076969"
"38450","51.9","#076969"
"38500","51.8","#076969"
"38550","51.9","#076969"
"38600","51.9","#076969"
"38650","51.8","#076969"
"38700","51.9","#076969"
"38750","51.9","#076969"
"38800","51.8","#076969"
"38850","51.9","#076969"
"38900","51.9","#076969"
"38950","51.8","#076969"
"39000","51.9","#076969"
"39050","51.8","#076969"
"39100","51.5","#076969"
"39150","51.8","#076969"
"39200","51.9","#076969"
"39250","52.2","#076969"
"39300","51.9","#076969"
"39350","51.8","#076969"
"39400","51.8","#076969"
"39450","51.8","#076969"
"39500","51.9","#076969"
"39550","51.8","#076969"
"39600","51.9","#076969"
"39650","51.8","#076969"
"39700","51.8","#076969"
"39750","51.5","#076969"
"39800","51.8","#076969"
"39850","51.5","#076969"
"39900","51.9","#076969"
"39950","51.8","#076969"
"40000","51.8","#076969"
"40050","51.9","#076969"
"40100","51.9","#076969"
"40150","52.2","#076969"
"40200","51.8","#076969"
"40250","51.8","#076969"
"40300","51.9","#076969"
"40350","51.8","#076969"
"40400","51.9","#076969"
"40450","51.8","#076969"
"40500","51.9","#076969"
"40550","51.8","#076969"
"40600","51.8","#076969"
"40650","51.8","#076969"
"40700","51.8","#076969"
"40750","51.8","#076969"
"40800","51.8","#076969"
"40850","52.1","#076969"
"40900","51.9","#076969"
"40950","51.9","#076969"
"41000","51.9","#076969"
"41050","51.9","#076969"
"41100","51.8","#076969"
"41150","51.5","#076969"
"41200","51.5","#076969"
"41250","51.9","#076969"
"41300","51.9","#076969"
"41350","51.9","#076969"
"41400","51.5","#076969"
"41450","51.9","#076969"
"41500","51.8","#076969"
"41550","161.8","#AF550B"
"41600","246","#AF550B"
"41650","245.4","#AF550B"
"41700","246","#AF550B"
"41750","247.5","#AF550B"
"41800","246.4","#AF550B"
"41850","247.6","#AF550B"
"41900","246.4","#AF550B"
"41950","245.4","#AF550B"
"42000","244.6","#AF550B"
"42050","246.3","#AF550B"
"42100","246.4","#AF550B"
"42150","221.3","#AF550B"
"42200","219.6","#AF550B"
"42250","219.6","#AF550B"
"42300","219.3","#AF550B"
"42350","219.6","#AF550B"
"42400","219","#AF550B"
"42450","221.1","#AF550B"
"42500","219.3","#AF550B"
"42550","220.2","#AF550B"
"42600","221.5","#AF550B"
"42650","220.5","#AF550B"
"42700","219.6","#AF550B"
"42750","229.2","#AF550B"
"42800","221.2","#AF550B"
"42850","221.2","#AF550B"
"42900","239.4","#AF550B"
"42950","219.9","#AF550B"
"43000","220.8","#AF550B"
"43050","219.3","#AF550B"
"43100","220.2","#AF550B"
"43150","220","#AF550B"
"43200","222.1","#AF550B"
"43250","221.8","#AF550B"
"43300","221.3","#AF550B"
"43350","220.5","#AF550B"
"43400","221.2","#AF550B"
"43450","220.6","#AF550B"
"43500","220.6","#AF550B"
"43550","219.3","#AF550B"
"43600","220.8","#AF550B"
"43650","220.9","#AF550B"
"43700","221.2","#AF550B"
"43750","221.5","#AF550B"
"43800","221.1","#AF550B"
"43850","219.4","#AF550B"
"43900","220","#AF550B"
"43950","223.7","#AF550B"
"44000","221.8","#AF550B"
"44050","221.8","#AF550B"
"44100","221.7","#AF550B"
"44150","221.2","#AF550B"
"44200","220.9","#AF550B"
"44250","236.2","#AF550B"
"44300","241.7","#AF550B"
"44350","241.7","#AF550B"
"44400","241.7","#AF550B"
"44450","241.9","#AF550B"
"44500","242","#AF550B"
"44550","241.9","#AF550B"
"44600","242.3","#AF550B"
"44650","240.4","#AF550B"
"44700","242.2","#AF550B"
"44750","241.6","#AF550B"
"44800","242.3","#AF550B"
"44850","242","#AF550B"
"44900","241.3","#AF550B"
"44950","242.2","#AF550B"
"45000","241.7","#AF550B"
"45050","242.3","#AF550B"
"45100","241.7","#AF550B"
"45150","244.1","#AF550B"
"45200","244.1","#AF550B"
"45250","240.6","#AF550B"
"45300","249.1","#AF550B"
"45350","233.5","#098C09"
"45400","229.4","#098C09"
"45450","224.2","#098C09"
"45500","224.6","#098C09"
"45550","227","#098C09"
"45600","236.1","#098C09"
"45650","228.7","#098C09"
"45700","239.9","#098C09"
"45750","240.6","#098C09"
"45800","230.2","#098C09"
"45850","246.8","#098C09"
"45900","224","#098C09"
"45950","220.6","#098C09"
"46000","232.1","#098C09"
"46050","223.2","#098C09"
"46100","224.1","#098C09"
"46150","221.4","#098C09"
"46200","230.2","#098C09"
"46250","224.8","#098C09"
"46300","220.9","#098C09"
"46350","224.4","#098C09"
"46400","245","#AF0B0B"
"46450","247.1","#AF0B0B"
"46500","244.3","#AF0B0B"
"46550","247.4","#AF0B0B"
"46600","246","#AF0B0B"
"46650","247.9","#076969"
"46700","53.8","#076969"
"46750","52.5","#076969"
"46800","52.5","#076969"
"46850","52.2","#076969"
"46900","52.2","#076969"
"46950","52.2","#076969"
"47000","52.2","#076969"
"47050","52.2","#076969"
"47100","52.2","#076969"
"47150","52.2","#076969"
"47200","52.2","#076969"
"47250","51.9","#076969"
"47300","52.2","#076969"
"47350","52.2","#076969"
"47400","51.8","#076969"
"47450","51.8","#076969"
"47500","51.8","#076969"
"47550","52.2","#076969"
"47600","52.5","#076969"
"47650","52.2","#076969"
"47700","52.2","#076969"
"47750","52.2","#076969"
"47800","52.2","#076969"
"47850","51.9","#076969"
"47900","51.8","#076969"
"47950","51.9","#076969"
"48000","51.8","#076969"
"48050","52.2","#076969"
"48100","51.8","#076969"
"48150","51.8","#076969"
"48200","51.8","#076969"
"48250","52.2","#076969"
"48300","51.9","#076969"
"48350","52.2","#076969"
"48400","51.8","#076969"
"48450","52.2","#076969"
"48500","51.8","#076969"
"48550","51.8","#076969"
"48600","51.8","#076969"
"48650","47.9","#076969"
"48700","51.9","#076969"
"48750","52.2","#076969"
"48800","51.8","#076969"
"48850","52.2","#076969"
"48900","52.2","#076969"
"48950","52.5","#076969"
"49000","51.9","#076969"
"49050","51.8","#076969"
"49100","52.2","#076969"
"49150","51.9","#076969"
"49200","51.9","#076969"
"49250","51.9","#076969"
"49300","52.2","#076969"
"49350","52.2","#076969"
"49400","51.9","#076969"
"49450","52.2","#076969"
"49500","51.8","#076969"
"49550","52.2","#076969"
"49600","51.9","#076969"
"49650","51.8","#076969"
"49700","51.8","#076969"
"49750","51.8","#076969"
"49800","51.8","#076969"
"49850","51.9","#076969"
"49900","51.9","#076969"
"49950","52.2","#076969"
"50000","52.2","#076969"
"50050","52.2","#076969"
"50100","51.9","#076969"
"50150","51.8","#076969"
"50200","51.5","#076969"
"50250","51.9","#076969"
"50300","51.8","#076969"
"50350","51.8","#076969"
"50400","51.9","#076969"
"50450","51.8","#076969"
"50500","51.9","#076969"
"50550","51.8","#076969"
"50600","51.8","#076969"
"50650","51.9","#076969"
"50700","52.5","#076969"
"50750","51.9","#076969"
"50800","51.8","#076969"
"50850","51.8","#076969"
"50900","51.9","#076969"
"50950","51.8","#076969"
"51000","51.8","#076969"
"51050","52.2","#076969"
"51100","52.2","#076969"
"51150","51.9","#076969"
"51200","51.9","#076969"
"51250","51.8","#076969"
"51300","51.9","#076969"
